source,source_type,source_url,job_title,company_name,location,employment_type,seniority_level,industries,posting_date,deadline,skills_tags,full_text,role_group
linkedin,aggregator,https://am.linkedin.com/jobs/view/product-designer-ux-focused-at-commit-4383341015?refId=jIqOPLdRw%2Bah6vggrW%2Berg%3D%3D&trackingId=zdQv%2B2j43b21jGNc%2Bna6zw%3D%3D&position=13&pageNum=2,Product Designer (UX Focused),Commit,"Yerevan, Yerevan, Armenia",Full-time,Mid-Senior level,Software Development,2026-03-09,,,"We’re building a Studio - a new way for product managers and designers to plan and build applications using AI. This Studio allows designers to design, test, and evolve UI directly in the real product environment, using the real UI components. It shortens the gap between idea and production and bridges design and frontend implementation by connecting Figma, live previews, and code generation using vibe-coding.

We’re looking for a UX-driven Product Designer (4-5 years experience) with a builder mindset and a passion for using AI.

Your job is to design a Studio so it feels like real collaboration.That means creating flows that mirror how product managers and frontend engineers actually work together - clarifying behavior, surfacing edge cases, reviewing changes, refining interactions, and iterating on implementation details.

You’ll design:

Flows that feel like real collaborationInteractions that reflect real development workflowsFeedback loops that build trustStates that mirror how frontend systems actually behave

You’ll bring real-world product-building behavior into the product itself. This is not a “throw designs over the wall” job.

You’ll design complex AI-powered workflows in Figma, use Studio to generate real production UI, refine and tweak actual frontend components, improve flows directly in the codebase, and help define how humans collaborate with AI to build software. You’ll be both a UX thinker and a builder.

Requirements:

Builder Mindset Required:

You don’t need to be a senior frontend engineer. But you should be comfortable:

Touching real production componentsTweaking UI behavior to match your intentThinking about implementation constraintsCollaborating closely with engineersIterating quickly from design → code → refinement

Bonus if you’ve:

Understand basic frontend concepts (React is a plus)Have tweaked UI in code beforeBuilt side projects

Requirements:

4–5 years of experience designing real product experiencesHave worked on complex flows (not just marketing sites)Think deeply about interaction, not just visualsCares about system consistencyGets frustrated by unclear UXHas strong opinions about AI product designWants ownership, not tasksHave strong Figma skillsIs curious about AI-native UX

Why This Role Is Different?

You won’t just design an AI product. You’ll help design how AI builds products.",UX / Product Design
linkedin,aggregator,https://am.linkedin.com/jobs/view/senior-designer-at-commit-4378328970?refId=VrjKePYRgmArNPlIh%2BuryQ%3D%3D&trackingId=goLJBm6%2BL3puCxjOT3pYkw%3D%3D&position=25&pageNum=2,Senior Designer,Commit,"Yerevan, Yerevan, Armenia",Full-time,Mid-Senior level,Software Development,2026-02-26,,,"We are looking for an experienced and talented Graphic Designer to join Marketing team. In this role you will be working closely with our diverse in-house team and you will be a part of a think tank working across many marketing and creative touchpoints. We are a global company that works heavily with the West Coast in the US, flexibility upon US West Coast hours is required.

﻿What you will do:

Design and optimize advertising and marketing materials for our various activities and online campaigns, e.g. banners, events, newsletters, landing pages, social posts, booths, roll ups, etc.Suggest design concepts for campaigns that will later be translated to banners, LP., brochures, etc.Create web pages in various formats - delivering the technical, strategical, and textual messages in the best manner, according to the target audience and purpose Collaborate with non-designers across the organization to co-create a plan for executing deliverables such as websites, landing pages, product diagrams, tech sheets.

Requirements:

Requirements:

 Bachelor’s degree in Design \ Visual communication or equivalent design-related field, or commensurate industry experience. 5-8 years experience with in-depth design knowledge and strong visual design background - Portfolio highlighting multiple projects and your direct contributions Experience in digital and print designing, and delivering online campaigns and social networks organic and promoted content. Experience collaborating with multidisciplinary teams on technical implementation.  Ability to act as a leader in communicating conceptual ideas and design rationale, all within a user-centered design process with strong creative concepts cracking skills., Proficient with industry standard design tools (Figma, Adobe Creative Cloud). , AI tools - advantage",UX / Product Design
linkedin,aggregator,https://am.linkedin.com/jobs/view/product-designer-customer-activation-remote-at-constructor-4374747724?refId=oXvoInvAPS4kiHD5XsDDPw%3D%3D&trackingId=rLPR7Pqh3bqNrlNfyOu8mQ%3D%3D&position=3&pageNum=4,Product Designer: Customer Activation (Remote),Constructor,Armenia,Full-time,Entry level,IT Services and IT Consulting,2026-02-18,,,"About Us

Constructor is the next-generation platform for search and discovery in ecommerce, built to explicitly optimize for metrics like revenue, conversion rate, and profit. Our search engine is entirely invented in-house utilizing transformers and generative LLMs, and we use its core and personalization capabilities to power everything from search itself to recommendations to shopping agents. Engineering is by far our largest department, and we've built our proprietary engine to be the best on the market, having never lost an A/B test to a competitive technology. We're passionate about maintaining this and work on the bleeding edge of AI to do so.

Out of necessity, our engine is built for extreme scale and powers over 1 billion queries every day across 150 languages and roughly 100 countries. It is used by some of the biggest ecommerce companies in the world like Sephora, Under Armour, and Petco.

We're a passionate team who love solving problems and want to make our customers' and coworkers' lives better. We value empathy, openness, curiosity, continuous improvement, and are excited by metrics that matter. We believe that empowering everyone in a company to do what they do best can lead to great things.

Constructor is a U.S. based company that has been in the market since 2019. It was founded by Eli Finkelshteyn and Dan McCormick who still lead the company today.

About The Position

You'll be designing the future of product discovery. Constructor powers search and recommendations for some of the world's largest retailers and your work will shape how we show that to prospective customers. You'll own the demo experience: how big brands first see what's possible, and how they imagine their own shoppers using it. You'll also work on onboarding helping customers go live faster with less friction. It's a mix of vision work and practical tooling, with real impact on how Constructor grows.

About You

You're a product designer who owns problems, not screens. You're comfortable with ambiguity, can partner with PMs to shape direction, and know how to translate research insights into production-ready interfaces, working closely with engineers. You ship work that matters.

Beyond being a thoughtful designer, user advocate, and strong collaborator, here are a few things we really value:

 A goal-oriented, iterative mindset — You focus on solving high-impact problems and are comfortable learning, improving, and shipping quickly.  Practical experience with research — You've led user interviews, usability tests, and data analysis.  Experience designing for unfamiliar problems — You've worked on products where you had to understand complex workflows outside your own experience—especially in B2B contexts.  Experience turning ambiguity into structure — You spot patterns, define systems, and design scalable, reusable solutions

Requirements

Visual Strategy: Defining a bold, new design aesthetic for the e-commerce demo site that visually represents ""Product Discovery 2027.""  Interaction Design: Mapping out user flows and interactions for new, cutting-edge features that leverage AI/LLMs (details to be provided in the project brief).  High-Fidelity Mockups: Delivering final mockups and assets for all key pages and states (homepage, search results, product detail page, filtering/sorting experience, etc.).  Component Library: Ensuring all new designs are scalable and align with the existing/evolving Constructor design system

Benefits

🏝️ Unlimited vacation time - we strongly encourage all of our employees take at least 3 weeks per year

💰 A competitive compensation package including stock options

🌎 Fully remote team - choose where you live

🛋️ Work from home stipend! We want you to have the resources you need to set up your home office

💻 Apple laptops provided for new employees

🧑‍🎓 Training and development budget for every employee, refreshed each year

👪 Maternity & Paternity leave for qualified employees

🧠 Work with smart people who will help you grow and make a meaningful impact

Diversity, Equity, and Inclusion at Constructor

At Constructor.io we are committed to cultivating a work environment that is diverse, equitable, and inclusive. As an equal opportunity employer, we welcome individuals of all backgrounds and provide equal opportunities to all applicants regardless of their education, diversity of opinion, race, color, religion, gender, gender expression, sexual orientation, national origin, genetics, disability, age, veteran status or affiliation in any other protected group.",UX / Product Design
linkedin,aggregator,https://am.linkedin.com/jobs/view/ui-ux-designer-at-fidem-llc-4275315537?refId=bv%2BpughIipuoem5%2Be9RurQ%3D%3D&trackingId=YsoQRxrbEVsjKGybA%2Fzm3g%3D%3D&position=7&pageNum=0,UI/UX DESIGNER,Fidem LLC,"Yerevan, Armenia",Full-time,Entry level,IT Services and IT Consulting,2025-07-24,,,"UI/UX Designer

April 4, 2024/0 Comments/by mnatsakanyan

Fidem is a web design and development company, where we love to solve problems. Development and realization of your mind is our favorite task. The combination of quality and speed are our characteristics. We believe that there is nothing impossible.

We are looking for a creative and positive team player, whose passion is communication and web design to join our proactive and growing team.

If You want to grap the world

and think that You can do it, join our team.

Job responsibilities

You must love what you do.Participation in the daily standup meeting․Work according to a task schedule set by the project manager, based on prioritized tasks in our issue management system.Developing concepts, graphics and layouts for product illustrations, company logos, and websites.Creating and implementing interaction models, and user interface specifications for mobile applications.Conduct layout adjustments based on user feedback.Learn, grow and help your peers grow.

Required Qualifications

Portfolio of interface design projects.Knowledge of Adobe XD/Figma is must.Knowledge of Adobe photoshop, Adobe illustrator.Independent logical and analytical thinking.Creativity, attention to detail and self-motivation.Excellent research techniques.

Apply for the job

Attach Your CV

Choose File

File name",UX / Product Design
linkedin,aggregator,https://am.linkedin.com/jobs/view/senior-product-designer-core-product-remote-at-finom-4346273977?refId=oXvoInvAPS4kiHD5XsDDPw%3D%3D&trackingId=hbbW%2FqmKZpKR8IWH7s216g%3D%3D&position=9&pageNum=4,Senior Product Designer - Core Product (Remote),Finom,"Yerevan, Yerevan, Armenia",Full-time,Mid-Senior level,Financial Services,2025-12-25,,,"About Finom

Finom is a European tech startup headquartered in Amsterdam, and we’re on a journey towards revolutionizing the financial landscape for entrepreneurs worldwide. Our mission is to develop an all-in-one financial B2B solution that integrates banking functions, accounting, financial management, and invoicing into a seamless, mobile-first platform.

We recently closed a €115 million Series C equity round (around $133 million), bringing our total funding to approximately $346 million. This significant investment follows a $105 million growth funding round from General Catalyst, a long-term backer since 2021 known for supporting companies like Airbnb, HubSpot, KAYAK, and Stripe.

Finom's platform goes beyond traditional banking, offering invoicing and a growing suite of features, including AI-enabled accounting, aiming to simplify financial management for entrepreneurs. We're actively expanding our reach across key EU markets like Germany, France, the Netherlands, Italy, and Spain.

At Finom, we’re not just redefining the entrepreneurial experience — we’re empowering our employees to make a real difference. Your work matters, and your impact extends far beyond product metrics. We nurture innovation and an inspiring work environment where bold ideas thrive, prioritizing thorough research, swift implementation of solutions, and ensuring that every effort we make benefits our users, employees, partners, and our business as a whole.

Maintaining our start-up spirit, we prioritize thorough research, swift implementation of solutions, and ensuring that every effort we make benefits our users, employees, partners, and, of course, our business.

As a Senior Product Designer, you will be a key contributor and owner within one of Finom’s core product domains, driving end-to-end design for features that directly shape the financial lives of tens of thousands of customers.

This role is for a designer who thrives on complexity, demands excellence, and is ready to translate ambitious business goals into intuitive, elegant user experiences.

What You’ll Do

Own design delivery across the full product lifecycle, from discovery and conceptualization to final implementation and polish.Translate complex business and user problems into clear, user-centered design solutions.Collaborate closely with product managers and engineers to effectively scope, prioritize, and define project outcomes.Create essential design artifacts including user flows, wireframes, high-fidelity mockups, and interactive prototypes.Contribute actively to our design system and maintain consistency and scalability across the entire user interface.Participate robustly in usability testing, user feedback loops, and data-driven experimentation.Support high-priority initiatives such as modular pricing, onboarding UX transformation, and the development of AI Copilot features.

Who You Are

4+ years of experience in product design, ideally gained within fast-paced fintech or SaaS environments.A strong portfolio that clearly demonstrates user-centered thinking and polished execution across various projects.Experience working on complex platforms with multiple user flows, states, and feature dependencies.Confidence working in cross-functional squads with engineers, analysts, and product managers.The ability to rationalize your design decisions rigorously using data, research insights, and direct customer feedback.A strong foundation of curiosity, pragmatism, and a consistently high bar for design quality and craft.

Nice to Have

Exposure to AI-powered UX, accounting, invoicing, or core banking flows.

What You Will Get In Return

Make a genuine impact on the product

Join our upward trajectory, and grow with us. We provide the resources and opportunities for continuous personal and professional development, empowering you to make a genuine impact on our evolving product.

Work in the EU

Embark on this exciting journey with us and enjoy the flexibility of traveling and working remotely or in a hybrid model across Europe.

Become a stock options holder

Unlock your inner entrepreneur and align your aspirations with ours through our Stock Options Program. This exciting opportunity is available to every team member, from junior team members to our founders.

Receive unwavering support and care

Finom stands by you at every step, embodying our commitment to your well-being and success reflected in our modern, friendly, and eco-conscious corporate culture. We offer constant support and care to ensure your Finom experience is successful and fulfilling.

Work & Swim program

Immerse yourself in our exclusive Work & Swim Program. Spend one month in a comfortable corporate apartment in enchanting Cyprus. It's the ideal opportunity to strike the perfect work-life balance while enjoying breathtaking Mediterranean views.

Equal Opportunity Statement 

At Finom, we're an equal opportunity employer and value diversity at our company. We embrace diversity and invite applications from all walks of life. We do not discriminate based on race, religion, color, national origin, gender, sexual orientation, age, marital status, disability status, or other applicable legally protected characteristics.

We may use artificial intelligence (AI) tools to support parts of the hiring process, such as reviewing applications, analyzing resumes, or assessing responses. These tools assist our recruitment team but do not replace human judgment. Final hiring decisions are ultimately made by humans. If you would like more information about how your data is processed, please contact us.",UX / Product Design
linkedin,aggregator,https://am.linkedin.com/jobs/view/product-designer-at-fundraise-up-4385396256?refId=OqaNfnoqN492YuFV1uqHNg%3D%3D&trackingId=RSkfWM%2BtTP55iMsMZMSnnQ%3D%3D&position=21&pageNum=11,Product designer,Fundraise Up,"Yerevan, Armenia",Full-time,Not Applicable,Software Development,2026-03-13,,,"Highlights

Location: Armenia RemoteStock optionsLanguages: Fluent in Russian; English (B2)

About Us

Fundraise Up is a modern fundraising platform built to make donating to nonprofits as fast and convenient as possible. We continuously innovate to reduce page load times, boost conversion rates, and support a wide range of payment methods. Each month, people around the world contribute tens of millions of dollars through our platform.

The world’s leading nonprofit organizations trust Fundraise Up. UNICEF-the most prominent UN charity-uses our platform for 100% of its online fundraising. So does the American Heart Association, the Alzheimer’s Association, and many others. We’re proud to maintain a 4.9 out of 5 rating on leading review platforms.

We serve the enterprise segment, with a primary client base in the US, Canada, UK, and Australia.

The Team

Our product development team is currently at 150+ and growing. Team members are located across Spain, Serbia, Poland, Portugal, Turkey, Cyprus, Georgia, Armenia. We primarily communicate in Russian.

We’re a tight-knit, high-impact team where every task matters. It’s a dynamic, collaborative environment where smart, curious engineers support one another, share knowledge, and strive for excellence. We encourage open dialogue and host bi-weekly engineering meetups to explore technical topics and showcase team insights.

What We Expect

We are looking for a designer with 7+ years of experience. You must be able to generate multiple solutions, justify them, receive and digest feedback effectively. It's essential to be comfortable with the idea of redoing everything from scratch. If such a request hurts your feelings, then we might not be the right fit – we deeply refine solutions, experiment extensively, and discard many ideas along the way.

It's super important to adhere to all types of agreements.

Proficiency in English at B2 level is required.

Before or after the interview, we may ask you to complete a test assignment. If you are concerned about us ""using free ideas for the project,"" we will compensate you for the task regardless of the outcome (please inform us before starting).

Your Responsibilities

Design and document UX scenarios, and create interactive prototypes. Build and maintain interfaces for different parts of the product in Figma. Collaborate with product managers, business analysts, and other designers. Oversee the quality of implementation during later stages of development. 

Additional Information

Our team works remotely, but we operate on a 9 AM to 6 PM CET schedule. During these hours, we actively collaborate via calls and discussions. The final compensation will depend on your experience, performance on the test task, technical interview results, and your country of residence. 

Why Join Us

We’re building a strong team of passionate individuals. Everyone brings unique experience and is eager to share it.

There’s no complex hierarchy here — everyone is just a Zoom call away. Nearly all of our financial statistics are open internally, and we regularly share how the product, sales, and support work, where our clients and revenue come from, and what’s new and interesting across the company.

Benefits

Our compensation package includes comprehensive benefits and perks, meaningful equity, and a competitive salary:

31 days off100% paid telemedicine planHome Office Setup Assistance: the company offers assistance with purchasing furniture (office chair, office desk, monitor) and other items to create a comfortable workspace. English learning courses. Relevant professional education. Gym or swimming pool. Co-working. Remote working. Please note: All official correspondence from Fundraise Up will exclusively originate from the @fundraiseup.com domain. Exercise caution and ensure the authenticity of emails claiming to be from our company. 

We are an equal opportunity employer. We celebrate diversity and are committed to creating an inclusive environment for all employees. We do not discriminate on the basis of race, color, religion, gender, sexual orientation, gender identity or expression, age, national origin, disability, or any other characteristic protected by applicable law in the countries where we operate.",UX / Product Design
linkedin,aggregator,https://am.linkedin.com/jobs/view/ux-researcher-at-fundraise-up-4371155656?refId=vZPkIVfZ8U9Z8YiA2NUOyg%3D%3D&trackingId=4IVoUzBjsMZdlgaf46bt1w%3D%3D&position=22&pageNum=3,UX Researcher,Fundraise Up,"Yerevan, Armenia",Full-time,Mid-Senior level,Software Development,2026-03-05,,,"Highlights

Base Salary: $2,700 - $3,500Location: Armenia RemoteStock optionsLanguages: Fluent in Russian and English 

About Fundraise Up

We’re Fundraise Up - a global fundraising platform built to make donating to nonprofits fast, seamless, and accessible to all. Every month, our technology powers tens of millions of dollars in donations across the globe. We focus on innovation that directly impacts results: faster load times, higher conversion rates, global payment support, and accessibility-first design.

Our platform is trusted by many of the world’s leading nonprofits, including UNICEF, the Alzheimer’s Association, and a wide range of global NGOs. With a 4.9/5 rating across top software review platforms, we’re recognized not just for our impact - but for the quality of the product we deliver.

A Truly Global Product

We operate in the enterprise segment, serving nonprofit organizations across North America, the United Kingdom, Australia, and Europe.

We’re building a large and complex product ecosystem that serves nonprofits, donors, and partners around the world. The platform includes a modern checkout experience and customizable widgets (each a standalone SPA), donor, organization, and partner portals, admin tools, and several internal apps.

The Team

We are a distributed team of 160+ product professionals. Our team members are mainly based across Spain, Poland, Portugal, Georgia, Armenia, Serbia, Turkey, and Cyprus.

Despite our scale, we operate like a focused team - where every task matters and every voice is heard. We value thoughtful collaboration, strong engineering practices, and a product mindset.

About The Role

Fundraise Up is building high-trust donation and fundraising experiences that help nonprofits grow their impact. We’re looking for a UX Researcher to join our Product Research Team and raise the quality, speed, and decision-making power of research across the product.

This role combines classic UX research and Product Discovery: new markets, segments, and product opportunities. You will work across both B2C and B2B contexts: donor-facing experiences (B2C) and nonprofit/org-facing workflows (B2B).

What You'll Do

Take a research initiative from the quarterly plan and run it end-to-end: intake brief → write methodology → conduct research → analyse → synthesize → present → push actions. Choose the right method: interviews, usability tests, concept tests, surveys, desk research, competitive scans or others — based on uncertainty level, business goals, and timeline. Set up the mechanics: access to tools/data, participant scheduling and confirmations, session logistics, note-taking, recording, and documentation — no hand-holding. Be the cross-team “glue”: proactively collect hypotheses and context from Sales, Customer Success, Support, Marketing, Analytics, and turn them into testable research questions. Stay close to product analytics: monitor dashboards and reports, work with analysts to spot anomalies/drop-offs, form hypotheses, and prioritize what to validate with research. Produce outputs people can use immediately: key findings, decisions, trade-offs, risks, and clear recommendations, with supporting evidence (quotes, clips, metrics). Keep an internal pulse: regularly review existing research, past studies, competitor insights, and synthesize what’s already known before running something new. Be the user best friend: ensure user needs and constraints are represented in product decisions – not just opinions. 

Requirements

Proven experience running research end-to-end with high ownership. Strong methodological toolkit and judgment: you can pick the right method for the question, given business goals, timelines, and uncertainty, and explain trade-offs clearly. Experience working across both B2C and B2B products and audiences. Fluent English — all participants are English-speaking; you moderate and present in English. Can work with analytics: read dashboards, spot anomalies/drop-offs, form hypotheses, and validate them via research; PostHog/Tableau is a plus. Regularly collect input from Sales, CS, Support, Marketing, Analytics and turn it into testable research questions. High research quality bar: structured methodology, and ethical practice. Use recruiting platforms and handle logistics yourself: access, scheduling, confirmations, tool setup, etc. Use AI tools to speed up ops and synthesis (guides, notes, tagging/themes, survey drafts, summaries) while keeping human judgment and methodological rigor where it matters. You don’t need to be a marketer, but you should understand core terms and how they affect research and insights. Be the team’s source of new knowledge: run a “research radar” across internal learnings, market/competitor moves, and high-signal UX/product sources, then share regular updates so the team stays current and avoids blind spots. Bring exceptional empathy and care for people: our users are nonprofits and donors—people doing good in the world—so you approach participants with respect, sensitivity, and high ethical standards. 

Strong plus

NN/g certifications. Academic/scientific research background (graduate/PhD track). PostHog / Tableau (or similar analytics tools). Productboard (or other insights repository tools). Mentoring/teaching (workshops, onboarding, sharing research craft). 

Why work with us

A strong, collaborative product team that owns what it buildsClear product vision and access to real customer feedback from global nonprofit leadersFlat structure: no politics, just great work with great peopleTransparent company culture-we share how we’re growing, where revenue comes from, and what’s nextLong-term focus: we offer equity options and value sustained, meaningful contribution

Benefits

31 days off100% paid telemedicine planHome Office Setup Assistance: the company offers assistance with purchasing furniture (office chair, office desk, monitor) and other items to create a comfortable workspace. English learning coursesRelevant professional educationGym or swimming poolCo-workingRemote workingPlease note: All official correspondence from Fundraise Up will exclusively originate from the @fundraiseup.com domain. Exercise caution and ensure the authenticity of emails claiming to be from our company. 

We are an equal opportunity employer. We celebrate diversity and are committed to creating an inclusive environment for all employees. We do not discriminate on the basis of race, color, religion, gender, sexual orientation, gender identity or expression, age, national origin, disability, or any other characteristic protected by applicable law in the countries where we operate.",UX / Product Design
linkedin,aggregator,https://am.linkedin.com/jobs/view/product-designer-aso-specialist-revenue-share-equity-at-individual-entrepreneur-sergey-petrosyan-4382043224?refId=dS8nJqSayPlU4k3b7gYxeA%3D%3D&trackingId=LdrEi7WjGx62MNybPEuR5A%3D%3D&position=25&pageNum=6,Product Designer  / ASO Specialist (Revenue Share / Equity),Individual Entrepreneur Sergey Petrosyan,"Yerevan, Armenia",Other,Entry level,Software Development,2026-03-10,,,"Hi! 👋I’m a solo developer and founder of PixPuzz — Brain training games app, which is available on App Store: https://apps.apple.com/us/app/pixpuzz-brain-games/id6738947031. 
The app has some organic traffic, but the conversion from Impressions → Product Page Views → Downloads is lower than expected.
I’m looking for an ASO Designer to improve the App Store visuals and help grow conversion. This is not a freelance gig, but an early-stage partnership.
Current statusLive iOS app in the App StoreReal impressions and downloads (not zero)Clear understanding of the problem and willingness to iterateGoal: reach profitability within ~12 months
What you’ll doAudit the current product page and competitorsCreate / improve:App iconScreenshots(Optional) Preview videoBuild and test ASO hypothesesCollaborate on conversion optimization across the funnelCollaborate on visual positioning and messaging
Who I’m looking forHands-on experience with ASO and App Store visualsStrong understanding of design-driven conversion, not just aestheticsComfortable working with uncertainty and experimentsInterested in product growth, not one-off tasks
Collaboration model💰 Revenue share: 10–30% of net profit📈 12-month vesting⏱ Flexible schedule, async work🤝 You’ll be the second person on the project, with real impact
ImportantThere is no upfront payment at this stage. This is a high-risk, high-upside partnership. If the app succeeds, we both benefit.If this sounds interesting, reach out with your portfolio, cases, or your thoughts on how you’d improve the app’s ASO.",UX / Product Design
linkedin,aggregator,https://am.linkedin.com/jobs/view/senior-product-designer-at-lightspeed-commerce-4369766856?refId=WZhi%2F8Ks886VUWJcawvrRg%3D%3D&trackingId=4Hpjya4wvW0OFqf%2FsxMMfw%3D%3D&position=17&pageNum=9,Senior Product Designer,Lightspeed Commerce,"Yerevan, Yerevan, Armenia",Full-time,Not Applicable,Software Development,2026-02-28,,,"Hi there! Thanks for stopping by 👋

Are you actively looking for a new opportunity? Or just checking the market? Well… you might just be in the right place!

As Senior Designer you will collaborate and deliver UX experiences across the Retail product team that businesses will find useful and engaging. The ideal candidate is an experienced UX Designer who is comfortable working in a fast-paced environment with complex, interconnected problems. You’re able to set UX goals, direction and strategy that empowers your team with clarity and purpose. You build trust-based relationships across disciplines and leverage diverse perspectives to deeply understand and improve how your team ships impactful work.

A leader in our industry, E-Series by Lightspeed, continues to invest in expanding its advantage in Retail.

What You’ll Be Responsible For

Lead high-level project work from a design perspective with autonomy and authority, facilitating design studios and working sessions to help the teams deliver the best possible solutions.Leverage your UX expertise and understanding of design systems, UI design, and how micro-interactions can help users complete a task.Turn nebulous concepts into specific ideas that are useful and delightful end-to-end digital product experiences.Design holistic systems, flows and interfaces that are simple, elegant, and user-friendly.Understand how to best use the current design system to ensure consistency across platforms and contribute to its continuous improvement.Draw insights from research and data, and know how to turn those insights into tangible solutions.Build relationships and advocate for the user when collaborating with cross-functional teams in product, engineering, and marketing. Oversee the UX from conception to launch.Be a positive role model and culture carrier within the design team as well as an advocate for design within the Lightspeed organization.


What You Bring

At least 5 years of practical, in-house product, UX/UI design experience.Applied experience with service design practices and practice of constantly evolving your design process.Applied experience working across all digital and physical manifestations of what we design - from the responsive web to native applications to the next technological leap.Strong aesthetic and conceptual skills to help elevate the visual identity of our brands.Excellent communication and visualization skills. You can bring internal stakeholders on your design journey and explain work with focus and brevity.Fluency in use of design systems, prototyping, and user research methodologies.A passion for sharing design strategies with fellow designers, product managers, and engineers to deliver better, more user-centered products.An acute level of self-awareness and deep empathy - for both the customer and your team’s goals.A deep curiosity and ability to consider product strategy and vision. You don’t just care about “how it looks,” or “what we should design,” but “why are we designing this at all?”Fluency with product, design, and prototyping tools such as Figma, Google Suite, JIRA.Сonfident both spoken and written English language skills.


A Little Bit About You

You love the idea of being part of a global team with an open, inclusive, and creative environment;you have a strong portfolio that tells a great story and gives insight into the decisions you’ve made during your product creation process;you practice user-centric design and are laser-focused on improving the user experience with existing and new functionality;you are passionate about solving problems while balancing all facets of the user experience (strategy, research, UI and UX design);You have a deep desire to own your work from start to finish, working diligently to improve every facet of the product, while understanding the benefits of collaboration and compromise


What’s In It For You

Lightspeed equity scheme (we are all owners)Health & Wellness Credit- expense up to 195000 AMD per year towards your gym membership, yoga classes, a new bike or whatever else you do for your health Mental Health Support through the Modern Health App- whether it is meditation, coaching or counseling you need - each employee gets access to this platformSupport to talk with external Russian speaking psychologists (up to 7 sessions/year) A medical insurance plan that covers dental care People Experience - Our PX benefit allows you to work from pretty much anywhere in the world for 60 days a year At Lightspeed we value your professional development; you’ll have regular performance reviews and opportunities to make growthVariety of resources. We provide Apple MacBooks Pro for work, free access to LinkedIn Learning for any course of your choice and cover 50% of the cost of SkyEng English classes.Flexible hours and hybrid workAwesome office space located near city center of Yerevan


To all recruitment agencies: Lightspeed does not accept unsolicited agency resumes. If we have not directly engaged your company in writing to supply candidates for a specific vacancy, Lightspeed will not be responsible for any fees related to unsolicited resumes.

Lightspeed is a proud equal opportunity employer and we are committed to creating an inclusive and barrier-free workplace. Lightspeed welcomes and encourages applications from people with disabilities. Accommodations are available on request for candidates taking part in all aspects of the selection process.

Where to from here?

Obviously, this has to be mutually beneficial: we want you to step into a role you love, and we want to offer you a place you’re proud to come to every day. For a glimpse into our world check out our career page here.

Lightspeed is building communities through commerce, and we need people from all backgrounds and lived experiences to do that. We were founded in 2005, in Montreal’s gay village and our original members were all part of the LGBTQ+ community. The ethos of our business has been about inclusion from the very beginning, and we strive to provide a workplace where everyone belongs.

Who We Are

Powering the businesses that are the backbone of the global economy, Lightspeed's one-stop commerce platform helps merchants innovate to simplify, scale, and provide exceptional customer experiences. Our cloud commerce solution transforms and unifies online and physical operations, multichannel sales, expansion to new locations, global payments, financial solutions, and connection to supplier networks.

Founded in Montréal, Canada in 2005, Lightspeed is dual-listed on the New York Stock Exchange (NYSE: LSPD) and Toronto Stock Exchange (TSX: LSPD). With teams across North America, Europe, and Asia Pacific, the company serves retail, hospitality, and golf businesses in over 100 countries.

Lightspeed handles your information in accordance with our Applicant Privacy Statement.",UX / Product Design
