source_url,degree_level,speciality,qualification_awarded,programme_academic_year,mode_of_study,language_of_study,component,chair_code,course_name_original,credits,semester,hours_per_week,mandatory_or_optional,purpose_of_course,educational_outcomes,course_description,teaching_methods,evaluation_methods,basic_bibliography,main_sections
https://ysu.am/en/faculty/78/educational-program-349/edu-plan,Master,031101.19.7 - Տնտեսագիտություն,Տնտեսագիտության մագիստրոս,2025/2026,Full time,Հայերեն,General educational component,1002,Տեղեկատվական տեխնոլոգիաները մասնագիտական ոլորտում (Փայթն),3,1,2,MANDATORY,"«Փայթն» ծրագրավորման լեզվի հիմունքների կիրառում, ·աշխատել տվյալների, փոփոխականների, զանգվածների, ֆունկցիաների և վերահսկվող հոսքերի հետ, ծանոթացնել «Փայթնի» միջոցով տվյալների վիզուալիզացման միջազգային փորձին և սովորեցնել ստեղծել սեփական վիզուալիզացումները հիմնված իրական տվյալների վրա:","ա. մասնագիտական գիտելիք և իմացություն 1.Բացատրել «Փայթն» լեզվի հիմունքները, ներառյալ հիմնական սինտաքսը, փոփոխականներն ու տիպերը։ 2.Ներկայացնել «Փայթնի» կանոնավոր ցուցակների ստեղծման գործընթացը և օգտագործման հնարավոր ուղղությունները։ բ. գործնական մասնագիտական կարողություններ 3.Ստեղծել և օգտագործել «Փայթնի» կանոնավոր ցուցակները։ 4.Օգտագործել ֆունկցիաները և ներածել փաթեթներ։ 5.Կառուցել Նամփի (Numpy) զանգվածներ և կատարել հաշվարկներ։ գ. ընդհանրական/փոխանցելի կարողություններ 6.Օգտվել տեղեկատվության տարատեսակ աղբյուրներից:","«Փայթն» ծրագրավորման լեզվի հիմունքների կիրառում, ·աշխատել տվյալների, փոփոխականների, զանգվածների, ֆունկցիաների և վերահսկվող հոսքերի հետ, ծանոթացնել «Փայթնի» միջոցով տվյալների վիզուալիզացման միջազգային փորձին և սովորեցնել ստեղծել սեփական վիզուալիզացումները հիմնված իրական տվյալների վրա:",1.Դասախոսություններ։ 2.Գործնական պարապմունքներ։ 3.Խմբային նախագծի կատարում։ 4.Անհատական աշխատանք։ 5.Հանձնարարված գրականության ընթերցում և տնային աշխատանքների կատարում։,"Ստուգարքային՝ ստուգումից 20-միավորանոց համակարգում 10 և ավելի միավոր ստացած ուսանողները կհամարվեն ստուգարքը հանձնած։ Ստուգարքը անցկացվում է հարցատոմսերով, ստուգվում են ուսանողի տարբեր համակարգչային փաթեթների իմացությունը և դրանցով տարատեսակ խնդիրներ լուծելու հմտությունները: Ստուգարքը անց է կացվում համակարգչով:","Zed A. Shaw Learn Python The Hard Way third edition 2014 * Wesley J. Chun Core Python Programming, Second edition 2009 * Wes McKinney Python for Data Analysis Third edition 2014","1. «Փայթն» ծրագրավորման լեզվի հիմունքները: 2. «Փայթն» միջավայր, օպերատորներ և փոփոխականներ: 3.«Փայթն» ծրագրավորման լեզվի աշխատանքի սկզբունքները: 4.Ֆունկցիաներ և փաթեթներ: 5. Հանգույցներ (loops): 6.Օբյեկտ կողմնորոշված ծրագրավորում: 7.Ֆունկցիոնալ ծրագրավորում: 8.Դինամիկ ծրագրավորում: 9.Գիտական հաշվարկների գործիքներ (Numpy, Scipy): 10.Տվյալների մշակում, վիզուալիզացիա (Pandas, Matplotlib):"
https://ysu.am/en/faculty/78/educational-program-349/edu-plan,Master,031101.19.7 - Տնտեսագիտություն,Տնտեսագիտության մագիստրոս,2025/2026,Full time,Հայերեն,General educational component,1002,Ռազմավարական պլանավորում,3,1,2,MANDATORY,զարգացնել ուսանողների ռազմավարական պլանավորման գիտելիքները ·ուսանողներին ունակ դարձնել կիրառել ռազմավարական պլանավորման տարբեր մեթոդներ:,"ա. մասնագիտական գիտելիք և իմացություն 1.Ներկայացնել ապրանքի կամ ծառայության մատակարարման շղթաների պարզեցված մոդելներ։ 2.Բացատրել արտադրանքի կամ մատուցվող ծառայության գնագոյացման, շուկայում մրցակցային առավելության հասնելու մոդելներ։ բ. գործնական մասնագիտական կարողություններ 3.Կառուցել ապրանքի կամ ծառայության արժեշղթաներ։ գ. ընդհանրական/փոխանցելի կարողություններ 4. Օգտվել մասնագիտական գրականությունից, տեղեկատվության այլ աղբյուրներից։ 5.Վերլուծել բնագավառի առկա խնդիրները և առաջարկել մոտեցումներ դրանց լուծման համար:",զարգացնել ուսանողների ռազմավարական պլանավորման գիտելիքները ·ուսանողներին ունակ դարձնել կիրառել ռազմավարական պլանավորման տարբեր մեթոդներ:,1.Դասախոսություններ։ 2.Գործնական պարապմունքներ։ 3.Խմբային նախագծի կատարում։ 4.Անհատական աշխատանք։ 5.Հանձնարարված գրականության ընթերցում և տնային աշխատանքների կատարում։,"Ընթացիկ ստուգումների քանակը, ինքնուրույն աշխատանքի ժամանակացույցը, միավորների քայլը, անցկացման կարգը և այլ հնարավոր մանրամասներ հայտնում է դասախոսը՝ մինչև կիսամյակի երկրորդ շաբաթվա ավարտը։ 1.Ընթացիկ ստուգում(ներ). ընդհանուր առավելագույն արժեքը 8 միավոր է։ 2.Ինքնուրույն աշխատանք. տրվում է առավելագույնը 4 միավոր։ 3.Եզրափակիչ քննություն. ամբողջ դասընթացի (ուսումնական մոդուլի) եզրափակիչ գնահատում քննաշրջանում, որը ենթադրում է դասընթացի համար սահմանված կրթական վերջնադյունքների ձեռքբերման մակարդակի գնահատում՝ 8 միավոր առավելագույն արժեքով: Բոլոր բաղադրիչներին (ընթացիկ ստուգումներ, ինքնուրույն աշխատանք, եզրափակիչ քննություն) հատկացված միավորների հանրագումարը առավելագույնը 20 միավոր է։ Քննությունը անց է կացվում համակարգչով","Michael E. Porter, What Is Strategy? 1996, HBR, * Michael E. Porter, The Five Competitive Forces That Shape Strategy 2008, HBR, * W. Chan Kim and Renee Mauborgne, Blue Ocean Strategy 2004, HBR, * Mark W. Johnson, Clayton M. Christensen, Henning Kagermann, Reinventing Your Business Model 2008, HBR, * James C. Collins, Jerry I. Parras, Building your Company’s Vision 1996, HBR, * Robert S. Kaplan and David P. Norton, Using the Balanced Scorecard as a Strategic Management System 2007, HBR.","1.Ի՞նչ է ռազմավարությունը և ռազմավարական պլանավորումը, ներածություն։ 2.Մրցակցություն և մրցակցային առավելություն, ներածություն։ 3.Պորտերի «Հինգ ուժերը»՝ մրցակցություն շահույթի համար։ 4.Ռազմավարական պլանավորման գործնական քայլերը։ 5.Տնտեսական հիմնադրույթները, արժեշղթաներ, մրցակցային առավելություն։ 6.Արժեքի ստեղծում, դիրքավորում շուկայում, փոխզիջում։ 7.Գործողությունների քարտեզագրում։ 8.Ռազմավարություն և նորարարություն։"
https://ysu.am/en/faculty/78/educational-program-349/edu-plan,Master,031101.19.7 - Տնտեսագիտություն,Տնտեսագիտության մագիստրոս,2025/2026,Full time,Հայերեն,Professional educational component,1002,Տվյալների վերլուծության մաթեմատիկական մեթոդներ և հաշվարկներ (անգլերեն լեզվով),6,1,4,MANDATORY,"ուսանողների մոտ ձևավորել պատկերացում տնտեսամաթեմատիկական մոդելավորման և դրա կիրառությունների մասին, ·սովորեցնել օպտիմիզացիայի մաթեմատիկական տեսության հիմնադրույթներն ու էքստրեմալ խնդիրների լուծման հիմնական եղանակները։","ա. մասնագիտական գիտելիք և իմացություն 1.Իրականացնել իրավիճակների վերլուծություն և խնդրի ձևակերպում։ բ. գործնական մասնագիտական կարողություններ 2.Կառուցել խնդրի մաթեմատիկական մոդելը և գտնել լավագույն լուծումը՝ համաձայն ընդունված նպատակի։ 3.Ընտրել խնդրի լուծման համապատասխան օպտիմիզացիոն մեթոդը՝ կախված խնդրի մաթեմատիկական դրվածքից։ գ. ընդհանրական/փոխանցելի կարողություններ 4.Օգտվել տեղեկատվության տարբեր աղբյուրներից ՝ինտերնետային ռեսուրսներ, էլեկտրոնային գրադարաններ, գիտական հոդվածներ և հաշվետվություններ։ 5.Պատրաստել հետազոտական և ավարտական աշխատանքներ։","ուսանողների մոտ ձևավորել պատկերացում տնտեսամաթեմատիկական մոդելավորման և դրա կիրառությունների մասին, ·սովորեցնել օպտիմիզացիայի մաթեմատիկական տեսության հիմնադրույթներն ու էքստրեմալ խնդիրների լուծման հիմնական եղանակները։",1.Դասախոսություններ։ 2.Գործնական պարապմունքներ։ 3.Խմբային նախագծի կատարում։ 4.Անհատական աշխատանք։ 5.Հանձնարարված գրականության ընթերցում և տնային աշխատանքների կատարում։,"Ընթացիկ ստուգում(ներ), ընթացիկ ստուգումների քանակը, ժամանակացույցը, միավորների քայլը, անցկացման կարգը և այլ հնարավոր մանրամասներ հայտարարում է դասախոսը՝ մինչև կիսամյակի երկրորդ շաբաթվա ավարտը։ Բոլոր ստուգումների ընդհանուր առավելագույն արժեքը 4 միավոր է։ 1.1-ին ընթացիկ քննություն. պարտադիր բաղադրիչ՝ հատկացվող առավելագույն միավորը՝ 4։ 2.2-րդ ընթացիկ քննություն. պարտադիր բաղադրիչ՝ հատկացվող առավելագույն միավորը՝ 4: 3.Ընթացիկ ստուգումներ, ստուգումների առավելագույն միավորը 4 է։ 4.Եզրափակիչ քննություն. պարտադիր բաղադրիչ՝ առավելագույն միավորը 8 է։ Բոլոր բաղադրիչներին (1-ին ընթացիկ քննություն, 2-րդ ընթացիկ քննություն, ընթացիկ ստուգումներ, եզրափակիչ քննություն) հատկացված միավորների հանրագումարը առավելագույնը 20 միավոր է։ Քննությունը անց է կացվում համակարգչով:","Frederck S. Hillier, Gerald J. Lieberman, Introduction to Operations Research, 10th Ed, McGraw-Hill Education, 2015 * Edwin K. P. Chong, Stanislaw H. Zak, An Introduction to Optimization, 4th Ed, Volume 76 of Wiley Series in Discrete Mathematics and Optimization, 2013, Wiley Press Room * John Wiley & Sons, 2013, Wiley Press Room","1.Ներածություն տվյալների վերլուծություն։ 2.Ներածություն R և Pyhton։ 3.Գծային հանրահաշվի մի շարք կարևոր հասկացություններ տվյալների վերլուծության համար 4.Հավանականությունների տեսության և վիճակագրության մի շարք կարևո հասկացություններ տվյալների վերլուծության համար։ 5.Բայեսիան գնահատում, բուտսթրափ, cross validation, ռեգուլյարիզացիա։ 6.Չափողականության նվազեցում և փոփոխականների ընտրություն (PCA, ICA, NMF)։ 7.Գծային օպտիմիզացի, ոչ գծային օպտիմիզացիա, gradient descent։ 8.Ոչ գծային ռեգրեսիա, կիսապարամետրիկ ռեգրեսիա։ 9.Դասակարգման մոդելներ՝ լոգիստիկ ռեգռեսիա, LDA, QDA: 10.Ծառերի վրա հիմնված մոդելներ՝ որոշումների ծառ, պատահական անտառ, բագինգ, բուստինգ։"
https://ysu.am/en/faculty/78/educational-program-349/edu-plan,Master,031101.19.7 - Տնտեսագիտություն,Տնտեսագիտության մագիստրոս,2025/2026,Full time,Հայերեն,Professional educational component,1002,Մաթեմատիկա և հավանականությունների տեսություն տվյալագետների համար,6,1,4,MANDATORY,"ձևավորել հավանականային մտածելակերպ, որը կօգնի ուսանողներին կառուցել հավանականային մոդելներ և գաղափարներ կիրառական վիճակագրության տարբեր բաժիններից: ·ներկայացնել ֆունկցիաների հիմնական հատկությունները, նրանց տարրական ֆունկցիաները, գրաֆիկները և նրանց սահմանների, անընդհատության, ածանցյալի գաղափարները, անորոշ և որոշյալ ինտեգրալների կիրառությունները։","ա. մասնագիտական գիտելիք և իմացություն 1.Բացատրել բազմությունների հետ գործողությունները, իրական թվերի հատկությունները, ներկայացնել ֆունկցիաների հիմնական հատկությունները, 2.Նկարագրել տարրական ֆունկցիաները, նրանց գրաֆիկները, ձևակերպել դիֆերենցիալ հաշվի հիմնական թեորեմները։ բ. գործնական մասնագիտական կարողություններ 3.Կիրառել տարրական ֆունկցիաների հատկությունները և հաշվել ֆունկցիաների սահմաններն ու ածանցյալները, հետազոտել ֆունկցիան։ 4.Վերլուծել առկա տվյալները կառուցել բաշխման ֆունկցիայի տեսքը, կատարել վիճակագրական հետևություններ, ստանալ տարբեր բնութագրիչների գնահատականներ։","ձևավորել հավանականային մտածելակերպ, որը կօգնի ուսանողներին կառուցել հավանականային մոդելներ և գաղափարներ կիրառական վիճակագրության տարբեր բաժիններից: ·ներկայացնել ֆունկցիաների հիմնական հատկությունները, նրանց տարրական ֆունկցիաները, գրաֆիկները և նրանց սահմանների, անընդհատության, ածանցյալի գաղափարները, անորոշ և որոշյալ ինտեգրալների կիրառությունները։",1.Դասախոսություններ։ 2.Գործնական պարապմունքներ։ 3.Խմբային նախագծի կատարում։ 4.Անհատական աշխատանք։ 5.Հանձնարարված գրականության ընթերցում և տնային աշխատանքների կատարում։,"Ընթացիկ ստուգում(ներ), ընթացիկ ստուգումների քանակը, ժամանակացույցը, միավորների քայլը, անցկացման կարգը և այլ հնարավոր մանրամասներ հայտարարում է դասախոսը՝ մինչև կիսամյակի երկրորդ շաբաթվա ավարտը։ Բոլոր ստուգումների ընդհանուր առավելագույն արժեքը 4 միավոր է։ 1.1-ին ընթացիկ քննություն. պարտադիր բաղադրիչ՝ հատկացվող առավելագույն միավորը՝ 4։ 2.2-րդ ընթացիկ քննություն. պարտադիր բաղադրիչ՝ հատկացվող առավելագույն միավորը՝ 4: 3.Ընթացիկ ստուգումներ, ստուգումների առավելագույն միավորը 4 է։ 4.Եզրափակիչ քննություն. պարտադիր բաղադրիչ՝ առավելագույն միավորը 8 է։ Բոլոր բաղադրիչներին (1-ին ընթացիկ քննություն, 2-րդ ընթացիկ քննություն, ընթացիկ ստուգումներ, եզրափակիչ քննություն) հատկացված միավորների հանրագումարը առավելագույնը 20 միավոր է։ Քննությունը անց է կացվում համակարգչով:","J.R. Magnus, H. Neudecker, «Matrix Differential Calculus with Application in Statistics and Econometrics», 2019 John Wiley & Sons Ltd * John Wiley and Sons, 3rd Edition (Chapter 1), 2019 John Wiley & Sons Ltd * Kandethody M.Ramachandran, Chris P.Tsokos, Mathematical Statistics with Applications,2009, USA * Elsevier Academic Press. Ширяев А.Н., Вероятность, М., ''Наука'', 2004, * Б.В.Гнеденко. Курс теории вероятностей, Изд. 6-е, перераб. и доп. - М.: Наука. Гл. ред. физ.-мат. лит., 1988 * Gibbons J. D., Chakraborti S., “Nonparametric Statistical Inference’’, Marcel Dekker inc.,2003, USA","1.Հավանականության աքսիոմատիկ սահմանումը և հատկությունները։ 2.Պատահույթների անկախություն,պատահական մեծություն, նրանց թվային բնութագրիչները և բաշխման ֆունկցիա։ 3.Նկարագրական վիճակագրություն: 4. Կետային, միջակայքային գնահատականներ`հատկություններ, գնահատման մեթոդներ: 5.Վարկածների ստուգում` անհրաժեշտ գաղափարներ: 6.Մոնոտոն ֆունկցիաներ, զույգ և կենտ ֆունկցիաներ: Տարրական ֆունկցիաներ, հատկությունները, գրաֆիկները: Բարդ ֆունկցիա, հակադարձ ֆունկցիա: 7.Հաջորդականություններ, տրման եղանակները, հատկությունները։ Հաջորդականության սահման։ 8. Ֆունկցիայի սահմանը, հատկությունները, անընդհատությունը։ Ֆունկցիայի ածանցյալ, հատկությունները, դիֆերենցիալ հաշվի հիմնական թեորեմները։ 9.Նախնական ֆունկցիա, անորոշ ինտեգրալ, որոշյալ իտեգրալ, մի քանի փոփոխականի ֆունկցիաների սահմանը, անընդհատությունը, ածանցյալը, դիֆերեցիալ և նրանց հատկությունները։ 10.Գծային հավասարումների համակարգեր, մատրիցներ և որոշիչներ։"
https://ysu.am/en/faculty/78/educational-program-349/edu-plan,Master,031101.19.7 - Տնտեսագիտություն,Տնտեսագիտության մագիստրոս,2025/2026,Full time,Հայերեն,Professional educational component,1002,Բիզնես գործընթացները և տվյալների վիզուալիզացիա,3,1,2,MANDATORY,"ծանոթացնել ուսանողին տվյալների վերլուծության վիզուալիզացիոն մեթոդներին, ·ձևավորել վիզուալիզացիոն տեխնիկաների՝ գործնական խնդիրներում կիրառելու հմտություն:","ա. մասնագիտական գիտելիք և իմացություն 1.Մեկնաբանել վիզուալիզազիայի եղանակների օգտագործման անհրաժեշտությունը և նպատակահարմարությունը։ բ. գործնական մասնագիտական կարողություններ 2.Օգտագործել տվյալների վիզուալիզացիայի մեթոդները առաջարկված գործնական խնդիրներ և լուծելու համար։ 3.Իրականացնել ինտերակտիվ համեմատություններ վիզուալիզացիոն մեթոդների օգնությամբ։ գ. ընդհանրական/փոխանցելի կարողություններ 4.Օգտվել գիտական աղբյուրներից (ինտերնետային ռեսուրսներ, էլեկտրոնային գրադարաններ, գիտական հոդվածներ և հաշվետվություններ)։ 5.Պատրաստել զեկուցումներ, ներկայացնել հետազոտությունների արդյունքները, վարել գիտական բանավեճեր, կատարել թիմային աշխատանք։","ծանոթացնել ուսանողին տվյալների վերլուծության վիզուալիզացիոն մեթոդներին, ·ձևավորել վիզուալիզացիոն տեխնիկաների՝ գործնական խնդիրներում կիրառելու հմտություն:",1.Դասախոսություններ։ 2.Գործնական պարապմունքներ։ 3.Խմբային նախագծի կատարում։ 4.Անհատական աշխատանք։ 5.Հանձնարարված գրականության ընթերցում և տնային աշխատանքների կատարում։,"Ընթացիկ ստուգումների քանակը, ինքնուրույն աշխատանքի ժամանակացույցը, միավորների քայլը, անցկացման կարգը և այլ հնարավոր մանրամասներ հայտնում է դասախոսը՝ մինչև կիսամյակի երկրորդ շաբաթվա ավարտը։ 1.Ընթացիկ ստուգում(ներ). ընդհանուր առավելագույն արժեքը 8 միավոր է։ 2.Ինքնուրույն աշխատանք. տրվում է առավելագույնը 4 միավոր։ 3.Եզրափակիչ քննություն. ամբողջ դասընթացի (ուսումնական մոդուլի) եզրափակիչ գնահատում քննաշրջանում, որը ենթադրում է դասընթացի համար սահմանված կրթական վերջնադյունքների ձեռքբերման մակարդակի գնահատում՝ 8 միավոր առավելագույն արժեքով: Բոլոր բաղադրիչներին (ընթացիկ ստուգումներ, ինքնուրույն աշխատանք, եզրափակիչ քննություն) հատկացված միավորների հանրագումարը առավելագույնը 20 միավոր է։ Քննությունը անց է կացվում համակարգչով:","[BOOK 1] Cole Nussbaumer Knaflic, 2015. “Storytelling with Data: A Data Visualization Guide for Business Professionals”, USA * [BOOK 2] Alberto Cairo, 2012. “The Functional Art: An Introduction to Information Graphics and Visualization”, USA * [BOOK 3] Edward Tufte, 2007. “The Visual Display of Quantitative Information”. 2nd edition. * [BOOK 4] Alberto Cairo, 2016. “The Truthful Art: Data, Charts and Maps for Communication”, USA * [BOOK 5] Tamara Munzner, 2014. “Visualization Analysis and Design”, USA * [BOOK 6] Kristen Sosulski, 2018. “Data Visualization Made Simple, USA * [BOOK 7] Alberto Cairo, 2020. “How Charts Lie”, USA","1.Վիզուալիզացիոն հիմնական տեխնիկաներ։ 2.Բազմաչափ վիզուալիզացիա, քարտեզներ, ցանցեր։ 3.Պատմողական վիզուալիզացիա (Narrative Visualization)։ 4.R Shiny-ի ներածություն, Reactivity։ 5.Ինտերակտիվ վիզուալիզացիա, D3-ի ներածություն։ 6. Web dashboard-ների ստեղծում։"
https://ysu.am/en/faculty/78/educational-program-349/edu-plan,Master,031101.19.7 - Տնտեսագիտություն,Տնտեսագիտության մագիստրոս,2025/2026,Full time,Հայերեն,Professional educational component,1002,Տվյալների բազաների կառավարում,6,1,4,MANDATORY,"ներկայացնել տվյալների բազաների կառավարման հիմունքները և դրանց կիրառությունը տնտեսագիտությունում: ·ծանոթացնել տվյալների բազաների մոդելավորման, հարցումնների կառուցման լեզվի՝ SQL-ի, տվյալների բազայի կառավարման համակարգերի նախագծման մեթոդների, ռելացիոն և NoSQL տվյալների բազաների, ETL, OLAP համակարգերի ուսումնասիրությանը և ստացված տեսական գիտելիքների կիրառմանը:","ա. մասնագիտական գիտելիք և իմացություն 1.Նկարագրել ռելացիոն տվյալների բազայի կառավարման համակարգի (RDBMS) հիմնական բաղադրիչները և վերջիններիս նախագծման գործընթացները: 2.Ներկայացնել տվյալների հավաքագրման հիմնական մեթոդները։ բ. գործնական մասնագիտական կարողություններ 3.Նախագծել և կառուցել ռելացիոն տվյալների բազաների համակարգեր, ցուցաբերելով փորձառություն և RDBMS մոդելավորման, նախագծման և կիրառման վերաբերյալ հիմնարար գիտելիքներ։ 4.Նախագծել և կառուցել տվյալների հավաքագրման, պահպանման և մշակման համակարգեր ( ETL), ինչպես նաև OLAP համակարգեր: 5.Կառուցել և կառավարել NoSQL / մեծ տվյալների տվյալների բազաներ, ինչպիսիք են MongoDB և Hbase։ գ. ընդհանրական/փոխանցելի կարողություններ 6.Պատրաստել զեկուցումներ, ներկայացնել հետազոտությունների արդյունքները, վարել գիտական բանավեճեր։","ներկայացնել տվյալների բազաների կառավարման հիմունքները և դրանց կիրառությունը տնտեսագիտությունում: ·ծանոթացնել տվյալների բազաների մոդելավորման, հարցումնների կառուցման լեզվի՝ SQL-ի, տվյալների բազայի կառավարման համակարգերի նախագծման մեթոդների, ռելացիոն և NoSQL տվյալների բազաների, ETL, OLAP համակարգերի ուսումնասիրությանը և ստացված տեսական գիտելիքների կիրառմանը:",1.Դասախոսություններ։ 2.Գործնական պարապմունքներ։ 3.Խմբային նախագծի կատարում։ 4.Անհատական աշխատանք։ 5.Հանձնարարված գրականության ընթերցում և տնային աշխատանքների կատարում։,"Ընթացիկ ստուգում(ներ), ընթացիկ ստուգումների քանակը, ժամանակացույցը, միավորների քայլը, անցկացման կարգը և այլ հնարավոր մանրամասներ հայտարարում է դասախոսը՝ մինչև կիսամյակի երկրորդ շաբաթվա ավարտը։ Բոլոր ստուգումների ընդհանուր առավելագույն արժեքը 4 միավոր է։ 1.1-ին ընթացիկ քննություն. պարտադիր բաղադրիչ՝ հատկացվող առավելագույն միավորը՝ 4։ 2.2-րդ ընթացիկ քննություն. պարտադիր բաղադրիչ՝ հատկացվող առավելագույն միավորը՝ 4: 3.Ընթացիկ ստուգումներ, ստուգումների առավելագույն միավորը 4 է։ 4.Եզրափակիչ քննություն. պարտադիր բաղադրիչ՝ առավելագույն միավորը 8 է։ Բոլոր բաղադրիչներին (1-ին ընթացիկ քննություն, 2-րդ ընթացիկ քննություն, ընթացիկ ստուգումներ, եզրափակիչ քննություն) հատկացված միավորների հանրագումարը առավելագույնը 20 միավոր է։ Քննությունը անց է կացվում համակարգչով:","Wilfreid Lamahieu, Seppe vanden Broucke, and Bart Baesen Principles of Database Management: The Practical Guide to Storing, Managing and Analyzing Big and Small Data, Cambridge University Press (August 2018). * Readings in Database Systems (The Red Book). 4th ed. Hellerstein, Joseph, and Michael Stonebraker. MIT Press, (2005). * Introduction to Database Systems. by C. J. Date Addison-Wesley. 8th Ed. Publisher: Addison-Wesley; 8 edition (August 1, 2003). * Fundamentals of SQL Programming. by R. A. Mata-Toledo and P. Cushman. Schaum’s Outline Series. McGraw-Hill (2000). * Programming Hive: Data Warehouse and Query Language for Hadoop. Dean Wampler, Jason Rutherglen, Edward Capriolo. O'Reilly Media (2012) * Learning Spark Lightning-Fast Big Data Analysis. Matei Zaharia, Holden Karau, Andy Konwinski, Patrick Wendell. O'Reilly Media. (2015)","1.Տվյալների բազաների համակարգի ներածություն, տվյալների բազաների կիրառությունը տնտեսագիտությունում։ 2.Ռելյացիոն տվյալների բազաներ կառավարման համակարգեր(ՌՏԲԿՀ)։ ՌՏԲԿՀ հիմնական ֆունկցիաները։ 3.հարցումների կառուցվածքային լեզու (SQL)։ Հարցումների կազմում։ 4.ՌՏԲԿՀ կառուցում, MySQL։ 5.Express + MySQL and RESTful համակարգերի կիրառման առանձնահատկությունները։ 6.NoSQL տվյալների բազայի կառավարում։ 7.Express + MongoDB և տվյալների ներկայացման համակարգերի մշակում։ 8.ETL համակարգերի էությունը և առանձնահատկությունները։ 9.OLAP համակարգերի էությունը և առանձնահատկությունները։ 10. Apache Spark և մեծ տվյալների կառավարում։"
https://ysu.am/en/faculty/78/educational-program-349/edu-plan,Master,031101.19.7 - Տնտեսագիտություն,Տնտեսագիտության մագիստրոս,2025/2026,Full time,Հայերեն,Professional educational component,1002,Data Mining տեխնոլոգիա,3,,2,MANDATORY,"ծանոթացնել ուսանողին տվյալների ինտելեկտուալ վերլուծության հիմնական հասկացություններին, տեսական և գործնական սկզբունքներին։ ·սովորեցնել ուսանողներին կիրառել տվյալների ինտելեկտուալ վերլուծության մեթոդները գործնական խնդիրներ լուծելու համար։","ա. մասնագիտական գիտելիք և իմացություն 1.Նկարագրել և կիրառել տվյալների ինտելեկտուալ վերլուծության մեթոդներն ու սկզբունքները։ 2.Ներկայացնել տնտեսագիտության մեջ օգտագործվող տվյալների վերլուծության մոդելները և դրանց իրականացման եղանակները։ բ. գործնական մասնագիտական կարողություններ 3.Օգտագործել տվյալների ինտելեկտուալ վերլուծության ալգորիթմները պրակտիկ խնդիրներում։ 4.Կատարել տվյալների մաքրում և տվյալներից անհրաժեշտ տեղեկատվության ստացում։ գ. ընդհանրական/փոխանցելի կարողություններ 5.Օգտագործել գիտական տարբեր աղբյուրներից (ինտերնետային ռեսուրսներ, էլեկտրոնային գրադարաններ, գիտական հոդվածներ և այլն) ստացված տեղեկատվություն։ 6.Պատրաստել զեկուցումներ, ներկայացնել հետազոտությունների արդյունքները, վարել գիտական բանավեճեր։","ծանոթացնել ուսանողին տվյալների ինտելեկտուալ վերլուծության հիմնական հասկացություններին, տեսական և գործնական սկզբունքներին։ ·սովորեցնել ուսանողներին կիրառել տվյալների ինտելեկտուալ վերլուծության մեթոդները գործնական խնդիրներ լուծելու համար։",1.Դասախոսություններ։ 2.Գործնական պարապմունքներ։ 3.Խմբային նախագծի կատարում։ 4.Անհատական աշխատանք։ 5.Հանձնարարված գրականության ընթերցում և տնային աշխատանքների կատարում։,"Ընթացիկ ստուգումների քանակը, ինքնուրույն աշխատանքի ժամանակացույցը, միավորների քայլը, անցկացման կարգը և այլ հնարավոր մանրամասներ հայտնում է դասախոսը՝ մինչև կիսամյակի երկրորդ շաբաթվա ավարտը։ 1.Ընթացիկ ստուգում(ներ). ընդհանուր առավելագույն արժեքը 8 միավոր է։ 2.Ինքնուրույն աշխատանք. տրվում է առավելագույնը 4 միավոր։ 3.Եզրափակիչ քննություն. ամբողջ դասընթացի (ուսումնական մոդուլի) եզրափակիչ գնահատում քննաշրջանում, որը ենթադրում է դասընթացի համար սահմանված կրթական վերջնադյունքների ձեռքբերման մակարդակի գնահատում՝ 8 միավոր առավելագույն արժեքով: Բոլոր բաղադրիչներին (ընթացիկ ստուգումներ, ինքնուրույն աշխատանք, եզրափակիչ քննություն) հատկացված միավորների հանրագումարը առավելագույնը 20 միավոր է։ Քննությունը անց է կացվում համակարգչով:","Tan P., Steinbach M., Kumar V. Introduction to Data Mining, Pearson Education (1st ed.), 2005, USA * Gareth J., Witten D., Hastie T., Tibshirani R. An Introduction to Statistical Learning with Applications in R, Springer, 2013, USA * Hastie T.,Tibshitani R., Friedman J.The Elements of Statistical Learning, Springer (2nd ed.), 2008, USA * Hand, Mannila, and Smyth. Principles of Data Mining., MA: MIT Press, 2001, Cambridge * Zhao Y. R and Data Mining: Examples and Case Studies, 2015, USA","1.Տվյալների ինտելեկտուալ վերլուծության գործընթաց, ներածություն։ 2.Տվյալների նախապատրաստում՝ մաքրում, ուսումնասիրություն և վիզուալիզացիա ։ 3.Զույգային և բազմագործոն գծային ռեգրեսիա։ 4.Ընդհանրացված գծային մոդելներ (Logit, Պուասոնի ռեգրեսիա)։ 5.Ռեգուլարիզացիա (Ridge, Lasso, Elastic Net)։ 6.Որոշումների ծառեր (CHAID), մեթոդների անսամբլ, Բայեսյան դասակարգում։ 7.Հիերախիկ և խտության վրա հիմված քլաստերային վերլուծություն։ 8.Ասոցիատիվ կանոնների որոնում։ 9.Text Mining։"
