source_url,university,program_name,degree_type,semester,course_code,course_name_original,credits,component,source_language,notes
https://polytech.am/edu/electronics/,National Polytechnic University of Armenia,Էլեկտրոնիկա,Bachelor,,,Անալոգային և թվային ինտեգրալ սխեմաներ,4,Էլեկտրոնիկա,Armenian,
https://polytech.am/edu/electronics/,National Polytechnic University of Armenia,Էլեկտրոնիկա,Bachelor,,,Վակուումային և պլազմային սարքեր և սարքավորումներ,2,Էլեկտրոնիկա,Armenian,
https://polytech.am/edu/electronics/,National Polytechnic University of Armenia,Էլեկտրոնիկա,Bachelor,,,Քվանտային և օպտոէլեկտրոնային սարքեր և սարքավորումներ,3,Էլեկտրոնիկա,Armenian,
https://polytech.am/edu/information_security/,National Polytechnic University of Armenia,Տեղեկատվական Անվտանգություն,Bachelor,,,Ինֆորմատիկայի մաթեմատիկական Հիմունքներ,4,Տեղեկատվական Անվտանգություն,Armenian,
https://polytech.am/edu/information_security/,National Polytechnic University of Armenia,Տեղեկատվական Անվտանգություն,Bachelor,,,Ավտոմատների կիրառական տեսություն,5,Տեղեկատվական Անվտանգություն,Armenian,
https://polytech.am/edu/information_security/,National Polytechnic University of Armenia,Տեղեկատվական Անվտանգություն,Bachelor,,,Թվերի տեսություն,3,Տեղեկատվական Անվտանգություն,Armenian,
https://polytech.am/edu/information_security/,National Polytechnic University of Armenia,Տեղեկատվական Անվտանգություն,Bachelor,,,Հաշվողական համակարգերի ծրագրային ապահովում և ճարտարապետություն,7,Տեղեկատվական Անվտանգություն,Armenian,
https://polytech.am/edu/information_security/,National Polytechnic University of Armenia,Տեղեկատվական Անվտանգություն,Bachelor,,,Համակարգային ծրագրավորում,5,Տեղեկատվական Անվտանգություն,Armenian,
https://polytech.am/edu/information_security/,National Polytechnic University of Armenia,Տեղեկատվական Անվտանգություն,Bachelor,,,Օպերացիոն համակարգեր,8,Տեղեկատվական Անվտանգություն,Armenian,
https://polytech.am/edu/information_security/,National Polytechnic University of Armenia,Տեղեկատվական Անվտանգություն,Bachelor,,,Տեղեկատվության գաղտնագրային և թաքնագրային պաշտպանություն,13,Տեղեկատվական Անվտանգություն,Armenian,
https://polytech.am/edu/information_security/,National Polytechnic University of Armenia,Տեղեկատվական Անվտանգություն,Bachelor,,,Տվյալների բազաների նախագծման տեխնոլագիաներ և պաշտպանություն,5,Տեղեկատվական Անվտանգություն,Armenian,
https://polytech.am/edu/information_security/,National Polytechnic University of Armenia,Տեղեկատվական Անվտանգություն,Bachelor,,,Քոմփյութերային ցանցերի կազմակերպում և պաշտպանություն,8,Տեղեկատվական Անվտանգություն,Armenian,
https://polytech.am/edu/information_security/,National Polytechnic University of Armenia,Տեղեկատվական Անվտանգություն,Bachelor,,,Ծրագրավորման տեխնոլոգիա,10,Տեղեկատվական Անվտանգություն,Armenian,
https://polytech.am/edu/information_security/,National Polytechnic University of Armenia,Տեղեկատվական Անվտանգություն,Bachelor,,,Հաշվողական համակարգերի հակավիրուսային պաշտպանություն,5,Տեղեկատվական Անվտանգություն,Armenian,
https://polytech.am/edu/information_security/,National Polytechnic University of Armenia,Տեղեկատվական Անվտանգություն,Bachelor,,,Օբյեկտ-կողմնորոշված և կոմպոնենտային ծրագրավորում,5,Տեղեկատվական Անվտանգություն,Armenian,
https://polytech.am/edu/information_security/,National Polytechnic University of Armenia,Տեղեկատվական Անվտանգություն,Bachelor,,,Տվյալների պաշտպանությունը չարտոված մուտքերից,6,Տեղեկատվական Անվտանգություն,Armenian,
https://polytech.am/edu/information_security/,National Polytechnic University of Armenia,Տեղեկատվական Անվտանգություն,Bachelor,,,Ցանցային կիրառությունների ծրագրային ապահովում,4,Տեղեկատվական Անվտանգություն,Armenian,
https://polytech.am/edu/information_security/,National Polytechnic University of Armenia,Տեղեկատվական Անվտանգություն,Bachelor,,,Ծրագրերի թեստավորում,5,Տեղեկատվական Անվտանգություն,Armenian,
https://polytech.am/edu/information_security/,National Polytechnic University of Armenia,Տեղեկատվական Անվտանգություն,Bachelor,,,Տեղեկատվական անվտանգության ռիսկերի կառավարում,6,Տեղեկատվական Անվտանգություն,Armenian,
https://polytech.am/edu/information_systems/,National Polytechnic University of Armenia,Տեղեկատվական Համակարգեր,Bachelor,,,Կառավարման տեղեկատվական համակարգեր,1,Տեղեկատվական Համակարգեր,Armenian,
https://polytech.am/edu/information_systems/,National Polytechnic University of Armenia,Տեղեկատվական Համակարգեր,Bachelor,,,Հաշվողական մեթոդների կիրառական տեսություն,11,Տեղեկատվական Համակարգեր,Armenian,
https://polytech.am/edu/information_systems/,National Polytechnic University of Armenia,Տեղեկատվական Համակարգեր,Bachelor,,,Ինֆորմացիայի կիրառական տեսություն,3,Տեղեկատվական Համակարգեր,Armenian,
https://polytech.am/edu/information_systems/,National Polytechnic University of Armenia,Տեղեկատվական Համակարգեր,Bachelor,,,Բաշխված տեղեկատվական համակարգեր,5,Տեղեկատվական Համակարգեր,Armenian,
https://polytech.am/edu/information_systems/,National Polytechnic University of Armenia,Տեղեկատվական Համակարգեր,Bachelor,,,Տեղեկատվական համակարգերի գործառույթների օպտիմալացում,3,Տեղեկատվական Համակարգեր,Armenian,
https://polytech.am/edu/information_systems/,National Polytechnic University of Armenia,Տեղեկատվական Համակարգեր,Bachelor,,,Համակարգային վերլուծություն և գոր- ծողությունների հետազոտում,13,Տեղեկատվական Համակարգեր,Armenian,
https://polytech.am/edu/information_systems/,National Polytechnic University of Armenia,Տեղեկատվական Համակարգեր,Bachelor,,,Համակարգերի մոդելավորում,13,Տեղեկատվական Համակարգեր,Armenian,
https://polytech.am/edu/information_systems/,National Polytechnic University of Armenia,Տեղեկատվական Համակարգեր,Bachelor,,,Արհեստական բանականություն և մեքենայական ուսուցում,6,Տեղեկատվական Համակարգեր,Armenian,
https://polytech.am/edu/information_systems/,National Polytechnic University of Armenia,Տեղեկատվական Համակարգեր,Bachelor,,,Վճիռների կայացման մեթոդներ և Սցենարներ,6,Տեղեկատվական Համակարգեր,Armenian,
https://polytech.am/edu/information_systems/,National Polytechnic University of Armenia,Տեղեկատվական Համակարգեր,Bachelor,,,Տվյալների բազաների կառավարման համակարգեր,5,Տեղեկատվական Համակարգեր,Armenian,
https://polytech.am/edu/information_systems/,National Polytechnic University of Armenia,Տեղեկատվական Համակարգեր,Bachelor,,,Մեծածավալ տվյալներ,5,Տեղեկատվական Համակարգեր,Armenian,
https://polytech.am/edu/information_systems/,National Polytechnic University of Armenia,Տեղեկատվական Համակարգեր,Bachelor,,,Բանկային գործի և դրամաշրջանառության օպտիմալացում և ավտոմատացում,6,Տեղեկատվական Համակարգեր,Armenian,
https://polytech.am/edu/information_systems/,National Polytechnic University of Armenia,Տեղեկատվական Համակարգեր,Bachelor,,,Բանկերի ավտոմատացված կառավարում,5,Տեղեկատվական Համակարգեր,Armenian,
https://polytech.am/edu/information_systems/,National Polytechnic University of Armenia,Տեղեկատվական Համակարգեր,Bachelor,,,Ֆինանսաբանկային ավտոմատացված կառավարման համակարգերի նախագծում,9,Տեղեկատվական Համակարգեր,Armenian,
https://polytech.am/edu/information_systems/,National Polytechnic University of Armenia,Տեղեկատվական Համակարգեր,Bachelor,,,Ավտոմատացված հաշվապահական Համակարգեր,4,Տեղեկատվական Համակարգեր,Armenian,
https://polytech.am/edu/information_systems/,National Polytechnic University of Armenia,Տեղեկատվական Համակարգեր,Bachelor,,,Բանկային մարքեթինգի ավտոմա- տացված համակարգեր,6,Տեղեկատվական Համակարգեր,Armenian,
https://polytech.am/edu/information_systems/,National Polytechnic University of Armenia,Տեղեկատվական Համակարգեր,Bachelor,,,"Բիզնես գործառույթների կառավարում, էլեկտրոնային կառավարում",7,Տեղեկատվական Համակարգեր,Armenian,
https://polytech.am/edu/information_systems/,National Polytechnic University of Armenia,Տեղեկատվական Համակարգեր,Bachelor,,,"Ֆինանսական, ինվեստիցիոն, ստրատեգիական, համեմատական մենեջմենթի ավտոմատացված համակարգեր",4,Տեղեկատվական Համակարգեր,Armenian,
https://polytech.am/edu/information_systems/,National Polytechnic University of Armenia,Տեղեկատվական Համակարգեր,Bachelor,,,Էլեկտրոնային բիզնես և առևտուր,10,Տեղեկատվական Համակարգեր,Armenian,
https://polytech.am/edu/information_systems/,National Polytechnic University of Armenia,Տեղեկատվական Համակարգեր,Bachelor,,,Ինֆորմացիոն ցանցերի վարչարա րություն,9,Տեղեկատվական Համակարգեր,Armenian,
https://polytech.am/edu/information_systems/,National Polytechnic University of Armenia,Տեղեկատվական Համակարգեր,Bachelor,,,Կազմակերպչական կառավարման համակարգերի ինֆորմացիոն և ծրագրային ապահովում,7,Տեղեկատվական Համակարգեր,Armenian,
https://polytech.am/edu/information_systems/,National Polytechnic University of Armenia,Տեղեկատվական Համակարգեր,Bachelor,,,Ինֆորմացիոն մշակման և կառավարման ավտոմատացված համակարգերի հիմունքներ և նախագծում,8,Տեղեկատվական Համակարգեր,Armenian,
https://polytech.am/edu/information_systems/,National Polytechnic University of Armenia,Տեղեկատվական Համակարգեր,Bachelor,,,Համակարգային վերլու ծության մեթոդների կիրառումը ԿԿՀ-ում,8,Տեղեկատվական Համակարգեր,Armenian,
https://polytech.am/edu/information_systems/,National Polytechnic University of Armenia,Տեղեկատվական Համակարգեր,Bachelor,,,Ավտոմատացված համակարգերի հուսալիություն,7,Տեղեկատվական Համակարգեր,Armenian,
https://polytech.am/edu/information_systems/,National Polytechnic University of Armenia,Տեղեկատվական Համակարգեր,Bachelor,,,Տեղեկատվության մշակման և կառավարման իրական ժամանակի համակարգեր,7,Տեղեկատվական Համակարգեր,Armenian,
https://polytech.am/edu/information_systems/,National Polytechnic University of Armenia,Տեղեկատվական Համակարգեր,Bachelor,,,Տեղեկատվության մշակման և կառավարման ինտեգրված համակարգեր,8,Տեղեկատվական Համակարգեր,Armenian,
https://polytech.am/edu/information_systems/,National Polytechnic University of Armenia,Տեղեկատվական Համակարգեր,Bachelor,,,Տեղեկատվության մշակման և կառավարման բաշխված համակարգեր,8,Տեղեկատվական Համակարգեր,Armenian,
https://polytech.am/edu/information_systems/,National Polytechnic University of Armenia,Տեղեկատվական Համակարգեր,Bachelor,,,Տեխնոլոգիական գործընթացների կառավարման համակարգերի հուսալիություն,7,Տեղեկատվական Համակարգեր,Armenian,
https://polytech.am/edu/master-informatics-computer-science/,National Polytechnic University of Armenia,Ինֆորմատիկա (Համակարգչային գիտություն),Master,,,Ընդհանուր հանրահաշիվ,5,Ինֆորմատիկա (Համակարգչային գիտություն),Armenian,
https://polytech.am/edu/master-informatics-computer-science/,National Polytechnic University of Armenia,Ինֆորմատիկա (Համակարգչային գիտություն),Master,,,Հարմոնիկ անալիզ,5,Ինֆորմատիկա (Համակարգչային գիտություն),Armenian,
https://polytech.am/edu/master-informatics-computer-science/,National Polytechnic University of Armenia,Ինֆորմատիկա (Համակարգչային գիտություն),Master,,,Դիֆերենցիալ հավասարումների լուծման թվային մեթոդներ,3,Ինֆորմատիկա (Համակարգչային գիտություն),Armenian,
https://polytech.am/edu/master-informatics-computer-science/,National Polytechnic University of Armenia,Ինֆորմատիկա (Համակարգչային գիտություն),Master,,,Մաթ.ֆիզ. հավասարումների լրացուցիչ բաժիններ,5,Ինֆորմատիկա (Համակարգչային գիտություն),Armenian,
https://polytech.am/edu/master-informatics-computer-science/,National Polytechnic University of Armenia,Ինֆորմատիկա (Համակարգչային գիտություն),Master,,,Կոմպլեքս անալիզի լրացուցիչ բաժիններ,4,Ինֆորմատիկա (Համակարգչային գիտություն),Armenian,
https://polytech.am/edu/master-informatics-computer-science/,National Polytechnic University of Armenia,Ինֆորմատիկա (Համակարգչային գիտություն),Master,,,Ալգորիթմների բարդություն,3,Ինֆորմատիկա (Համակարգչային գիտություն),Armenian,
https://polytech.am/edu/master-informatics-computer-science/,National Polytechnic University of Armenia,Ինֆորմատիկա (Համակարգչային գիտություն),Master,,,Ազդանշանների մշակման մաթեմատիկական հիմունքներ,4,Ինֆորմատիկա (Համակարգչային գիտություն),Armenian,
https://polytech.am/edu/master-informatics-computer-science/,National Polytechnic University of Armenia,Ինֆորմատիկա (Համակարգչային գիտություն),Master,,,Դիսկրետ մաթեմատիկայի լրացուցիչ բաժիններ,,Ինֆորմատիկա (Համակարգչային գիտություն),Armenian,
https://polytech.am/edu/master-informatics-computer-science/,National Polytechnic University of Armenia,Ինֆորմատիկա (Համակարգչային գիտություն),Master,,,MATLAB ծրագրային փաթեթ 2,,Ինֆորմատիկա (Համակարգչային գիտություն),Armenian,
https://polytech.am/edu/master-informatics-computer-science/,National Polytechnic University of Armenia,Ինֆորմատիկա (Համակարգչային գիտություն),Master,,,Ստացիոնար պատահական պրոցեսների վիճակագրություն և գուշակում,,Ինֆորմատիկա (Համակարգչային գիտություն),Armenian,
https://polytech.am/edu/master-informatics-computer-science/,National Polytechnic University of Armenia,Ինֆորմատիկա (Համակարգչային գիտություն),Master,,,Եզրային խնդիրներ մասնական ածանցյալներով դիֆերենցիալ հավասարումների համար,,Ինֆորմատիկա (Համակարգչային գիտություն),Armenian,
https://polytech.am/edu/master-informatics-computer-science/,National Polytechnic University of Armenia,Ինֆորմատիկա (Համակարգչային գիտություն),Master,,,Դիսկրետ ձևափոխությունների կիրառություններ ազդանշանների թվային մշակման համար,,Ինֆորմատիկա (Համակարգչային գիտություն),Armenian,
https://polytech.am/edu/master-informatics-computer-science/,National Polytechnic University of Armenia,Ինֆորմատիկա (Համակարգչային գիտություն),Master,,,Ինֆորմացիայի տեսություն,,Ինֆորմատիկա (Համակարգչային գիտություն),Armenian,
https://polytech.am/edu/master-informatics-computer-science/,National Polytechnic University of Armenia,Ինֆորմատիկա (Համակարգչային գիտություն),Master,,,Կորերի և մակերևույթների երկրաչափություն,,Ինֆորմատիկա (Համակարգչային գիտություն),Armenian,
https://polytech.am/edu/master_computer_engineering/,National Polytechnic University of Armenia,Համակարգչային Ճարտարագիտություն,Master,,,Ցանցային համակարգերի պաշտպանություն և անվտանգություն,5,Համակարգչային Ճարտարագիտություն,Armenian,
https://polytech.am/edu/master_computer_engineering/,National Polytechnic University of Armenia,Համակարգչային Ճարտարագիտություն,Master,,,Համակարգչային ցանցերի նախագծում և իրականացում,5,Համակարգչային Ճարտարագիտություն,Armenian,
https://polytech.am/edu/master_computer_engineering/,National Polytechnic University of Armenia,Համակարգչային Ճարտարագիտություն,Master,,,Ժամանակակից ցանցային օպերացիոն համակարգերի համատեղելիության մեթոդներ և միջոցներ,5,Համակարգչային Ճարտարագիտություն,Armenian,
https://polytech.am/edu/master_computer_engineering/,National Polytechnic University of Armenia,Համակարգչային Ճարտարագիտություն,Master,,,Ցանցային համակարգերի կառավարման մեթոդներ և միջոցներ,5,Համակարգչային Ճարտարագիտություն,Armenian,
https://polytech.am/edu/master_computer_engineering/,National Polytechnic University of Armenia,Համակարգչային Ճարտարագիտություն,Master,,,Զուգահեռ համակարգչային ճարտարապետություններ,5,Համակարգչային Ճարտարագիտություն,Armenian,
https://polytech.am/edu/master_computer_engineering/,National Polytechnic University of Armenia,Համակարգչային Ճարտարագիտություն,Master,,,Կլաստերային համակարգեր և գրիդ տեխնոլոգաներ,4,Համակարգչային Ճարտարագիտություն,Armenian,
https://polytech.am/edu/master_computer_engineering/,National Polytechnic University of Armenia,Համակարգչային Ճարտարագիտություն,Master,,,Ժամանակակից պրոցեսորներում գաղտնագրման մեթոդների ապարատային իրականացում,,Համակարգչային Ճարտարագիտություն,Armenian,
https://polytech.am/edu/master_computer_engineering/,National Polytechnic University of Armenia,Համակարգչային Ճարտարագիտություն,Master,,,Հաշվողական համակարգերի և ցանցերի սերվերներ,,Համակարգչային Ճարտարագիտություն,Armenian,
https://polytech.am/edu/master_computer_engineering/,National Polytechnic University of Armenia,Համակարգչային Ճարտարագիտություն,Master,,,Հաշվողական համակարգերի թեստավորման ապարատածրագրային միջոցներ,,Համակարգչային Ճարտարագիտություն,Armenian,
https://polytech.am/edu/master_computer_engineering/,National Polytechnic University of Armenia,Համակարգչային Ճարտարագիտություն,Master,,,Նոր սերնդի ցանցային տեխնոլոգիաներ,,Համակարգչային Ճարտարագիտություն,Armenian,
https://polytech.am/edu/master_computer_engineering/,National Polytechnic University of Armenia,Համակարգչային Ճարտարագիտություն,Master,,,Հեռահաղորդակցական ցանցային սարքերի և սարքավորումների ընտրության գործիքամիջոցներ,,Համակարգչային Ճարտարագիտություն,Armenian,
https://polytech.am/edu/master_computer_engineering/,National Polytechnic University of Armenia,Համակարգչային Ճարտարագիտություն,Master,,,Նեյրոնային ցանցեր,,Համակարգչային Ճարտարագիտություն,Armenian,
https://polytech.am/edu/master_computer_engineering/,National Polytechnic University of Armenia,Համակարգչային Ճարտարագիտություն,Master,,,Հաշվողական համակարգերի արտաքին սարքեր,,Համակարգչային Ճարտարագիտություն,Armenian,
https://polytech.am/edu/master_computer_engineering/,National Polytechnic University of Armenia,Համակարգչային Ճարտարագիտություն,Master,,,Հաշվողական միջոցների ժամանակակից էլեմենտային բազա,,Համակարգչային Ճարտարագիտություն,Armenian,
https://polytech.am/edu/master_computer_engineering/,National Polytechnic University of Armenia,Համակարգչային Ճարտարագիտություն,Master,,,Հաշվողական համակարգերի և ցանցերի չափագրման գործիքամիջոցներ,,Համակարգչային Ճարտարագիտություն,Armenian,
https://polytech.am/edu/master_electronics/,National Polytechnic University of Armenia,Էլեկտրոնիկա,Master,,,Էլեկտրոնային շղթաների նախագծում (Էլեկտրոնիկա և Կիսահաղորդիչների ֆիզիկա և միկրոէլեկտրոնիկա ԿԾ-ի համար),5,Էլեկտրոնիկա,Armenian,
https://polytech.am/edu/master_electronics/,National Polytechnic University of Armenia,Էլեկտրոնիկա,Master,,,Նանոէլեկտրոնիկայի ֆիզիկական և ճարտարագիտական հիմունքներ (Էլեկտրոնիկա և Կիսահաղորդիչների ֆիզիկա և միկրոէլեկտրոնիկա ԿԾ-ի համար),5,Էլեկտրոնիկա,Armenian,
https://polytech.am/edu/master_electronics/,National Polytechnic University of Armenia,Էլեկտրոնիկա,Master,,,Միկրո և նանոկառուցվածքների ֆիզիկա,5,Էլեկտրոնիկա,Armenian,
https://polytech.am/edu/master_electronics/,National Polytechnic University of Armenia,Էլեկտրոնիկա,Master,,,Միկրոկոնտրոլերային սարքավորումներ,5,Էլեկտրոնիկա,Armenian,
https://polytech.am/edu/master_electronics/,National Polytechnic University of Armenia,Էլեկտրոնիկա,Master,,,Միկրո և նանոկառուցվածքների տեխնոլոգիայի մոդելավորում,5,Էլեկտրոնիկա,Armenian,
https://polytech.am/edu/master_electronics/,National Polytechnic University of Armenia,Էլեկտրոնիկա,Master,,,Թվային համակարգերի նախագծում,4,Էլեկտրոնիկա,Armenian,
https://polytech.am/edu/master_electronics/,National Polytechnic University of Armenia,Էլեկտրոնիկա,Master,,,ՄԴԿ կառուցվածքների ‎ֆիզիկա և մասշտաբավորում,5,Էլեկտրոնիկա,Armenian,
https://polytech.am/edu/master_electronics/,National Polytechnic University of Armenia,Էլեկտրոնիկա,Master,,,ԿՄՕԿ անալոգային և թվային սխեմաների տրամաբանական և սխեմատեխնիկական նախագծում,5,Էլեկտրոնիկա,Armenian,
https://polytech.am/edu/master_electronics/,National Polytechnic University of Armenia,Էլեկտրոնիկա,Master,,,Կիսահաղորդչային հետերոկառուցվածքներ և քվանտային սարքեր,5,Էլեկտրոնիկա,Armenian,
https://polytech.am/edu/master_electronics/,National Polytechnic University of Armenia,Էլեկտրոնիկա,Master,,,Գերմեծ ինտեգրալ սխեմաների և համակարգերի նախագծում,4,Էլեկտրոնիկա,Armenian,
https://polytech.am/edu/master_electronics/,National Polytechnic University of Armenia,Էլեկտրոնիկա,Master,,,Մասնագիտացված մուտք/ելքի սարքերի նախագծում,5,Էլեկտրոնիկա,Armenian,
https://polytech.am/edu/master_electronics/,National Polytechnic University of Armenia,Էլեկտրոնիկա,Master,,,Թեստավորմանը կողմորոշված նախագծում,5,Էլեկտրոնիկա,Armenian,
https://polytech.am/edu/master_electronics/,National Polytechnic University of Armenia,Էլեկտրոնիկա,Master,,,Ցածր հզորության սխեմաների նախագծում,5,Էլեկտրոնիկա,Armenian,
https://polytech.am/edu/master_electronics/,National Polytechnic University of Armenia,Էլեկտրոնիկա,Master,,,Ներդրված համակարգեր,4,Էլեկտրոնիկա,Armenian,
https://polytech.am/edu/master_electronics/,National Polytechnic University of Armenia,Էլեկտրոնիկա,Master,,,Ազդանշանների կերպափոխիչներ,,Էլեկտրոնիկա,Armenian,
https://polytech.am/edu/master_electronics/,National Polytechnic University of Armenia,Էլեկտրոնիկա,Master,,,Էլեկտրոնային համակարգերի թեսթավորում և արատորոշում,,Էլեկտրոնիկա,Armenian,
https://polytech.am/edu/master_electronics/,National Polytechnic University of Armenia,Էլեկտրոնիկա,Master,,,Երկրորդային էլեկտրասնման համակարգեր,,Էլեկտրոնիկա,Armenian,
https://polytech.am/edu/master_electronics/,National Polytechnic University of Armenia,Էլեկտրոնիկա,Master,,,Միկրոկոնտրոլերների կիրառություններ,,Էլեկտրոնիկա,Armenian,
https://polytech.am/edu/master_electronics/,National Polytechnic University of Armenia,Էլեկտրոնիկա,Master,,,Միկրոպրոցեսորային համակարգերի նախագծում,,Էլեկտրոնիկա,Armenian,
https://polytech.am/edu/master_electronics/,National Polytechnic University of Armenia,Էլեկտրոնիկա,Master,,,Ազդանշանների մշակում,,Էլեկտրոնիկա,Armenian,
https://polytech.am/edu/master_electronics/,National Polytechnic University of Armenia,Էլեկտրոնիկա,Master,,,Օպտոէլեկտրոնային սարքեր,,Էլեկտրոնիկա,Armenian,
https://polytech.am/edu/master_electronics/,National Polytechnic University of Armenia,Էլեկտրոնիկա,Master,,,Պինդ մարմնային ԳԲՀ էլեկտրոնիկա,,Էլեկտրոնիկա,Armenian,
https://polytech.am/edu/master_electronics/,National Polytechnic University of Armenia,Էլեկտրոնիկա,Master,,,Ալիքային ֆունկցիաների և էներգետիկ սպեկտրների մոդելավորում,,Էլեկտրոնիկա,Armenian,
https://polytech.am/edu/master_electronics/,National Polytechnic University of Armenia,Էլեկտրոնիկա,Master,,,"Նանոմասնիկներ, նանոխողովակներ, կլաստերներ",,Էլեկտրոնիկա,Armenian,
https://polytech.am/edu/master_electronics/,National Polytechnic University of Armenia,Էլեկտրոնիկա,Master,,,Նանոկառուցվածքների ֆիզիկական երևույթների մոդելավորում,,Էլեկտրոնիկա,Armenian,
https://polytech.am/edu/master_electronics/,National Polytechnic University of Armenia,Էլեկտրոնիկա,Master,,,Նանոկառուցվածքների տեխնոլոգիայի հատուկ հարցեր,,Էլեկտրոնիկա,Armenian,
https://polytech.am/edu/master_electronics/,National Polytechnic University of Armenia,Էլեկտրոնիկա,Master,,,Ռադիացիոն կայուն ինտեգրալ սխեմաների նախագծում,,Էլեկտրոնիկա,Armenian,
https://polytech.am/edu/master_electronics/,National Polytechnic University of Armenia,Էլեկտրոնիկա,Master,,,Քվանտային և օպտոէլեկտրոնային սարքեր,,Էլեկտրոնիկա,Armenian,
https://polytech.am/edu/master_electronics/,National Polytechnic University of Armenia,Էլեկտրոնիկա,Master,,,Ձեռնարկատիրությունը տեղեկատվական տեխնոլոգիաների բնագավառում,,Էլեկտրոնիկա,Armenian,
https://polytech.am/edu/master_electronics/,National Polytechnic University of Armenia,Էլեկտրոնիկա,Master,,,Փոխազդեցություններ և աղմուկներ,,Էլեկտրոնիկա,Armenian,
https://polytech.am/edu/master_electronics/,National Polytechnic University of Armenia,Էլեկտրոնիկա,Master,,,Գերմեծ ինտեգրալ սխեմաների միջմիացումների մոդելավորում և օպտիմալացում,,Էլեկտրոնիկա,Armenian,
https://polytech.am/edu/master_electronics/,National Polytechnic University of Armenia,Էլեկտրոնիկա,Master,,,Էլեկտրոնային համակարգերի հուսալիություն,,Էլեկտրոնիկա,Armenian,
https://polytech.am/edu/master_electronics/,National Polytechnic University of Armenia,Էլեկտրոնիկա,Master,,,Ուժային էլեկտրոնային սարքավորումներ,,Էլեկտրոնիկա,Armenian,
https://polytech.am/edu/master_electronics/,National Polytechnic University of Armenia,Էլեկտրոնիկա,Master,,,Հետերոկառուցվածքների ֆիզիկա,,Էլեկտրոնիկա,Armenian,
https://polytech.am/edu/master_electronics/,National Polytechnic University of Armenia,Էլեկտրոնիկա,Master,,,Նանոկառուցվածքների հետազոտման մեթոդներ,,Էլեկտրոնիկա,Armenian,
https://polytech.am/edu/master_electronics/,National Polytechnic University of Armenia,Էլեկտրոնիկա,Master,,,Մակերևույթի ֆիզիկա և զոնդային տեխնոլոգիաներ,,Էլեկտրոնիկա,Armenian,
https://polytech.am/edu/master_electronics/,National Polytechnic University of Armenia,Էլեկտրոնիկա,Master,,,Կերամիկական և կոմպոզիցիոն նյութերի ֆ‎իզիկա և տեխնոլոգիա,,Էլեկտրոնիկա,Armenian,
https://polytech.am/edu/master_electronics/,National Polytechnic University of Armenia,Էլեկտրոնիկա,Master,,,Ինտեգրալային օպտիկա,,Էլեկտրոնիկա,Armenian,
https://polytech.am/edu/master_electronics/,National Polytechnic University of Armenia,Էլեկտրոնիկա,Master,,,Ավտոմատացված նախագծման մաթեմատ. մեթոդներ,,Էլեկտրոնիկա,Armenian,
https://polytech.am/edu/master_electronics/,National Polytechnic University of Armenia,Էլեկտրոնիկա,Master,,,Էլեկտրոնային ավտոմատացված նախագծման ծրագրային գործիքային միջոցներ,,Էլեկտրոնիկա,Armenian,
https://polytech.am/edu/master_electronics/,National Polytechnic University of Armenia,Էլեկտրոնիկա,Master,,,Ազդանշանների թվային մշակում,,Էլեկտրոնիկա,Armenian,
https://polytech.am/edu/master_electronics/,National Polytechnic University of Armenia,Էլեկտրոնիկա,Master,,,Էլեկտրոնային սարքավորումների ավտոմատ նախագծում,,Էլեկտրոնիկա,Armenian,
https://polytech.am/edu/master_electronics/,National Polytechnic University of Armenia,Էլեկտրոնիկա,Master,,,Էլեկտրոնային սարքավորումների կառավարման համակարգեր,,Էլեկտրոնիկա,Armenian,
https://polytech.am/edu/master_electronics/,National Polytechnic University of Armenia,Էլեկտրոնիկա,Master,,,Նանոկառուցվածքների օպտիկական հատկություններ,,Էլեկտրոնիկա,Armenian,
https://polytech.am/edu/master_electronics/,National Polytechnic University of Armenia,Էլեկտրոնիկա,Master,,,Միկրոէլեկտրոնային սարքերի համակարգչային մոդելավորում և նախագծում,,Էլեկտրոնիկա,Armenian,
https://polytech.am/edu/master_electronics/,National Polytechnic University of Armenia,Էլեկտրոնիկա,Master,,,Միկրո- և նանոէլեկտրոնիկայի հատուկ հարցեր,,Էլեկտրոնիկա,Armenian,
https://polytech.am/edu/master_electronics/,National Polytechnic University of Armenia,Էլեկտրոնիկա,Master,,,Ռադիոհաճախականային ինտեգրալ սխեմաների նախագծում,,Էլեկտրոնիկա,Armenian,
https://polytech.am/edu/master_electronics/,National Polytechnic University of Armenia,Էլեկտրոնիկա,Master,,,Գերմեծ ինտեգրալ սխեմաների ֆիզիկական նախագծման ալգորիթմներ,,Էլեկտրոնիկա,Armenian,
https://polytech.am/edu/master_information_systems/,National Polytechnic University of Armenia,Տեղեկատվական Համակարգեր,Master,,,Համակարգային վերլուծություն և մաթեմատիկական մոդելավորում,5,Տեղեկատվական Համակարգեր,Armenian,
https://polytech.am/edu/master_information_systems/,National Polytechnic University of Armenia,Տեղեկատվական Համակարգեր,Master,,,"Վճիռների կայացման տեսություն, նեյրոնային ցանցեր, գենետիկ ալգորիթմներ",5,Տեղեկատվական Համակարգեր,Armenian,
https://polytech.am/edu/master_information_systems/,National Polytechnic University of Armenia,Տեղեկատվական Համակարգեր,Master,,,Տեղեկատվական համակարգերի նախագծում,5,Տեղեկատվական Համակարգեր,Armenian,
